Customerid,Gender,Age,SeniorCitizen,Married,NumberOfDependents,Country,State,City,Latitude,Longitude,NumberOfReferrals,TenureInMonths,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGbDownload,Contract,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,ChurnLabel,ChurnScore,Cltv,ChurnCategory
9840-EFJQB,Female,43,No,No,0,United States,California,Sylmar,34.321621,-118.399841,0,1,24.41,No,Yes,Fiber Optic,4,Month-to-Month,Bank Withdrawal,74.35,74.35,0,0,24.41,98.76,4,No,80,4237,
0696-UKTOX,Male,64,No,No,1,United States,California,North Hills,34.238802,-118.482296,0,23,8.4,No,Yes,Cable,27,Month-to-Month,Bank Withdrawal,54.15,1312.45,0,40,193.2,1545.65,4,No,80,2496,
4801-KFYKL,Male,28,No,No,3,United States,California,Granada Hills,34.291273,-118.505104,0,8,1.95,No,No,None,0,Month-to-Month,Bank Withdrawal,19.45,159.2,0,0,15.6,174.8,5,No,20,4119,
3472-OAOOR,Male,23,No,Yes,1,United States,California,Mission Hills,34.266389,-118.459744,3,19,0,No,Yes,Cable,52,Month-to-Month,Credit Card,34.95,610.2,0,0,0,610.2,3,No,79,3422,
6135-OZQVA,Female,46,No,No,0,United States,California,Santa Clarita,34.502432,-118.41459,0,7,40.42,Yes,Yes,Cable,17,Month-to-Month,Bank Withdrawal,53.65,404.35,0,0,282.94,687.29,4,No,51,4389,
2252-JHJGE,Male,24,No,No,0,United States,California,Sun Valley,34.231053,-118.338307,0,61,45.69,Yes,Yes,Fiber Optic,48,One Year,Bank Withdrawal,104,6363.45,0,0,2787.09,9150.54,3,No,22,4344,
4188-PCPIG,Female,32,No,Yes,0,United States,California,Valencia,34.457005,-118.573726,1,57,48,No,Yes,Cable,24,Two Year,Credit Card,70.35,4124.65,0,0,2736,6860.65,3,No,32,5779,
7105-BENQF,Male,31,No,No,3,United States,California,Tarzana,34.157137,-118.548511,0,15,43.69,No,Yes,DSL,29,One Year,Credit Card,64.85,950.75,0,0,655.35,1606.1,4,No,51,4442,
7721-DVEKZ,Female,42,No,No,0,United States,California,Thousand Oaks,34.214054,-118.88109,0,1,23.67,No,No,None,0,Month-to-Month,Credit Card,19.65,19.65,0,0,23.67,43.32,3,No,73,4639,
3566-VVORZ,Female,39,No,Yes,0,United States,California,Westlake Village,34.130992,-118.894673,0,12,30.79,No,Yes,DSL,4,Month-to-Month,Bank Withdrawal,45.9,505.95,0,0,369.48,875.43,3,No,60,5790,
9507-HSMMZ,Male,48,No,No,0,United States,California,Thousand Oaks,34.191842,-118.822796,0,54,27.3,No,No,None,0,Two Year,Credit Card,20,1149.65,0,0,1474.2,2623.85,3,No,41,6094,
2480-SQIOB,Male,40,No,Yes,2,United States,California,Woodland Hills,34.153733,-118.593408,1,4,25.9,No,Yes,DSL,19,Month-to-Month,Bank Withdrawal,44.8,169.65,0,0,103.6,273.25,5,No,63,2114,
7813-TKCVO,Female,23,No,Yes,0,United States,California,Oak Park,34.19225,-118.776874,1,20,27.96,No,No,None,0,One Year,Credit Card,20.35,393.15,0,0,559.2,952.35,3,No,57,4390,
0128-MKWSG,Female,51,No,No,2,United States,California,Stevenson Ranch,34.364153,-118.615583,0,26,0,No,Yes,DSL,19,Month-to-Month,Credit Card,45.8,1147,0,0,0,1147,4,No,45,3287,
4350-ZTLPI,Female,36,No,Yes,0,United States,California,Van Nuys,34.178483,-118.431791,1,53,18,Yes,Yes,Fiber Optic,20,One Year,Bank Withdrawal,108.95,5718.2,0,0,954,6672.2,4,No,36,4163,
0361-HJRDX,Female,38,No,No,0,United States,California,Sherman Oaks,34.147149,-118.463365,0,68,0,No,Yes,DSL,28,Two Year,Credit Card,64.35,4539.6,0,130,0,4669.6,3,No,40,4146,
5727-MYATE,Male,64,No,Yes,2,United States,California,Van Nuys,34.202494,-118.448048,1,72,20.63,Yes,Yes,DSL,26,Two Year,Credit Card,90.8,6397.6,0,0,1485.36,7882.96,4,No,46,5028,
3823-KYNQY,Male,61,No,No,0,United States,California,Van Nuys,34.195685,-118.490752,0,12,25.57,Yes,No,None,0,One Year,Credit Card,24.95,280.4,0,0,306.84,587.24,5,No,71,4443,
7570-WELNY,Female,52,No,Yes,0,United States,California,Sherman Oaks,34.146957,-118.432138,1,68,7.87,Yes,Yes,Fiber Optic,4,Two Year,Bank Withdrawal,84.7,5711.05,0,0,535.16,6246.21,3,No,41,5520,
3021-VLNRJ,Female,25,No,No,2,United States,California,Encino,34.152875,-118.486056,0,50,37.52,No,Yes,DSL,71,One Year,Credit Card,70.8,3478.15,0,0,1876,5354.15,4,No,34,4798,
6907-FLBER,Male,62,No,No,0,United States,California,Burbank,34.174215,-118.345928,0,1,34.02,Yes,Yes,DSL,24,Month-to-Month,Bank Withdrawal,54.3,54.3,0,10,34.02,98.32,5,No,78,3259,
5982-PSMKW,Female,20,No,Yes,2,United States,California,North Hollywood,34.1692,-118.372498,1,23,27.97,Yes,Yes,Cable,51,Two Year,Credit Card,91.1,2198.3,0,0,643.31,2841.61,4,No,71,5991,
3507-GASNP,Male,49,No,No,2,United States,California,North Hollywood,34.15136,-118.364786,0,60,16.59,No,No,None,0,Two Year,Credit Card,19.95,1189.9,0,0,995.4,2185.3,3,No,74,5316,
7096-ZNBZI,Female,21,No,Yes,0,United States,California,Studio City,34.139082,-118.39275,1,72,22.22,Yes,No,None,0,Two Year,Credit Card,26.45,1914.5,0,0,1599.84,3514.34,4,No,55,5534,
1676-MQAOA,Male,32,No,No,0,United States,California,North Hollywood,34.187599,-118.387125,0,72,15.03,No,Yes,Cable,22,Two Year,Bank Withdrawal,75.1,5336.35,0,0,1082.16,6418.51,3,No,55,6284,
7566-DSRLQ,Female,54,No,Yes,0,United States,California,Rancho Cucamonga,34.132275,-117.611478,7,72,12.85,Yes,Yes,Fiber Optic,24,Two Year,Bank Withdrawal,110.15,7998.8,0,70,925.2,8994,4,No,70,5065,
7245-JMTTQ,Female,19,No,No,0,United States,California,Baldwin Park,34.098275,-117.967399,0,51,43.79,Yes,Yes,Fiber Optic,82,One Year,Bank Withdrawal,111.5,5703.25,0,0,2233.29,7936.54,4,No,47,4363,
6050-IJRHS,Female,47,No,Yes,1,United States,California,Chino Hills,33.942895,-117.725644,2,70,5.93,Yes,Yes,Fiber Optic,19,One Year,Bank Withdrawal,106.5,7397,0,0,415.1,7812.1,5,No,41,6319,
6202-JVYEU,Male,28,No,No,0,United States,California,Chino,33.990646,-117.663025,0,9,4.02,No,No,None,0,One Year,Bank Withdrawal,19.9,164.6,0,0,36.18,200.78,4,No,31,3643,
8591-TKMZH,Male,40,No,Yes,3,United States,California,Claremont,34.127621,-117.717863,1,59,46.1,Yes,Yes,Fiber Optic,57,Two Year,Credit Card,111.1,6555.2,0,0,2719.9,9275.1,4,No,76,4952,
0734-OXWBT,Male,44,No,No,1,United States,California,Covina,34.097345,-117.906736,0,3,25.04,No,Yes,Cable,17,Month-to-Month,Credit Card,70.7,225.65,0,0,75.12,300.77,3,No,56,2584,
0365-TRTPY,Female,52,No,No,0,United States,California,Covina,34.08111,-117.853935,0,37,11.73,Yes,Yes,Fiber Optic,30,Month-to-Month,Bank Withdrawal,91.2,3382.3,0,0,434.01,3816.31,3,No,44,5135,
7349-ALMUX,Male,35,No,No,0,United States,California,Rancho Cucamonga,34.10097,-117.57882,0,37,38.43,No,Yes,Cable,30,Two Year,Bank Withdrawal,65.6,2313.8,0,0,1421.91,3735.71,4,No,27,3183,
6502-KUGLL,Female,29,No,Yes,2,United States,California,El Monte,34.074492,-118.01462,4,14,42.64,No,Yes,DSL,69,Month-to-Month,Bank Withdrawal,59.45,780.85,0,0,596.96,1377.81,3,No,26,5723,
1841-YSJGV,Male,58,No,Yes,0,United States,California,South El Monte,34.04622,-118.053753,9,72,40.78,Yes,Yes,Fiber Optic,22,Two Year,Credit Card,109.95,7852.4,0,0,2936.16,10788.56,4,No,59,6258,
3511-BFTJW,Male,25,No,Yes,3,United States,California,Glendora,34.119363,-117.855059,8,72,0,No,Yes,DSL,82,Two Year,Credit Card,38.5,2763,0,0,0,2763,4,No,58,4710,
5018-HEKFO,Female,51,No,No,0,United States,California,Rowland Heights,33.976753,-117.897367,0,10,17.01,Yes,No,None,0,Month-to-Month,Credit Card,24.5,270.15,0,0,170.1,440.25,3,No,78,5594,
2923-ARZLG,Male,38,No,Yes,2,United States,California,La Verne,34.144703,-117.770299,5,10,46.23,No,No,None,0,One Year,Credit Card,19.7,197.54,0,0,462.3,659.84,5,No,69,4890,
3976-NLDEZ,Male,55,No,No,0,United States,California,Mira Loma,33.999992,-117.535395,0,1,1.48,No,No,None,0,Month-to-Month,Credit Card,20.6,20.6,0,0,1.48,22.08,3,No,52,5370,
2282-YGNOR,Female,42,No,No,0,United States,California,Monterey Park,34.050322,-118.147037,0,29,14.46,No,Yes,DSL,25,One Year,Credit Card,58,1734.5,0,0,419.34,2153.84,3,No,63,2810,
6854-EXGSF,Female,37,No,No,0,United States,California,Mt Baldy,34.231318,-117.662032,0,8,8.73,Yes,Yes,DSL,28,Month-to-Month,Bank Withdrawal,65.5,573.15,0,0,69.84,642.99,3,No,38,3033,
1241-EZFMJ,Male,48,No,Yes,0,United States,California,Ontario,34.035602,-117.591528,2,61,11.53,Yes,No,None,0,Two Year,Bank Withdrawal,25.45,1538.6,0,0,703.33,2241.93,4,No,41,6015,
5376-PCKNB,Male,35,No,Yes,1,United States,California,Montclair,34.072121,-117.698319,5,72,17.49,Yes,Yes,Fiber Optic,12,One Year,Credit Card,104.45,7459,0,130,1259.28,8848.28,5,No,29,4750,
8044-BGWPI,Male,50,No,Yes,2,United States,California,Ontario,34.074087,-117.605618,8,12,33.9,No,No,None,0,Month-to-Month,Bank Withdrawal,21.15,306.05,0,0,406.8,712.85,4,No,40,5209,
4060-LDNLU,Male,22,No,No,0,United States,California,Diamond Bar,33.992416,-117.807874,0,7,45.93,Yes,Yes,Fiber Optic,48,Month-to-Month,Bank Withdrawal,96.2,639.7,0,0,321.51,961.21,5,No,38,4329,
3589-PPVKW,Male,19,No,No,0,United States,California,Pomona,34.042286,-117.756106,0,9,38.65,No,Yes,DSL,26,Month-to-Month,Credit Card,44.4,348.15,0,0,347.85,696,4,No,31,5457,
5887-IKKYO,Male,54,No,Yes,2,United States,California,Pomona,34.067932,-117.785168,2,58,5.01,Yes,Yes,Fiber Optic,23,Two Year,Bank Withdrawal,94.35,5563.65,0,0,290.58,5854.23,4,No,49,4777,
1755-RMCXH,Male,37,No,Yes,2,United States,California,San Dimas,34.102119,-117.815532,5,2,7.27,No,No,None,0,Month-to-Month,Credit Card,20.3,40.25,0,0,14.54,54.79,4,No,38,5113,
3858-XHYJO,Female,24,No,Yes,0,United States,California,San Gabriel,34.089927,-118.095645,5,40,22.2,Yes,Yes,Fiber Optic,76,One Year,Bank Withdrawal,105.75,4228.55,0,0,888,5116.55,4,No,41,4078,
4299-SIMNS,Male,43,No,No,0,United States,California,Temple City,34.101608,-118.055848,0,9,34.34,Yes,Yes,Fiber Optic,6,Month-to-Month,Bank Withdrawal,81.15,784.45,0,50,309.06,1143.51,4,No,68,4544,
7025-IWFHT,Male,62,No,No,0,United States,California,Upland,34.141146,-117.655583,0,41,45.22,No,Yes,Fiber Optic,15,One Year,Bank Withdrawal,89.55,3729.75,0,0,1854.02,5583.77,3,No,66,5549,
6261-LHRTG,Female,27,No,No,0,United States,California,Upland,34.105493,-117.660934,0,26,39.84,No,Yes,Cable,42,Month-to-Month,Credit Card,54.75,1406.9,0,0,1035.84,2442.74,4,No,23,4020,
7841-FCRQD,Female,27,No,Yes,0,United States,California,Walnut,34.018354,-117.85492,1,33,15.45,No,Yes,Cable,59,One Year,Credit Card,53.75,1857.3,0,0,509.85,2367.15,3,No,49,3160,
2056-EVGZL,Male,56,No,Yes,2,United States,California,West Covina,34.066964,-117.937007,9,68,8.88,No,Yes,Fiber Optic,17,One Year,Credit Card,105.75,7322.5,0,0,603.84,7926.34,3,No,39,4437,
7753-USQYQ,Male,47,No,No,0,United States,California,West Covina,34.024405,-117.898722,0,55,27.65,No,Yes,Cable,26,One Year,Bank Withdrawal,64.2,3627.3,0,0,1520.75,5148.05,3,No,40,5151,
7661-CPURM,Male,49,No,No,0,United States,California,Alhambra,34.074736,-118.145959,0,19,43.11,No,Yes,Fiber Optic,2,One Year,Credit Card,87.7,1725.95,0,0,819.09,2545.04,3,No,78,4446,
6233-HXJMX,Female,42,No,No,0,United States,California,Alpine,32.827184,-116.703729,0,45,13.82,Yes,Yes,Fiber Optic,8,Month-to-Month,Credit Card,89.3,4192.15,0,0,621.9,4814.05,3,No,32,5470,
5902-WBLSE,Female,32,No,Yes,1,United States,California,Bonita,32.67117,-117.00232,0,70,26.85,No,No,None,0,Two Year,Credit Card,20.15,1411.2,0,0,1879.5,3290.7,3,No,67,5219,
3239-TPHPZ,Female,60,No,Yes,0,United States,California,Chula Vista,32.636792,-117.054989,10,12,40.34,No,No,None,0,Two Year,Bank Withdrawal,20.05,264.55,0,0,484.08,748.63,4,No,74,5453,
5115-GZDEL,Male,20,No,No,3,United States,California,Chula Vista,32.607964,-117.059459,0,72,0,No,Yes,Cable,71,Two Year,Credit Card,67.2,4671.7,0,0,0,4671.7,3,No,25,5592,
3338-CVVEH,Male,38,No,No,0,United States,California,Chula Vista,32.64164,-116.985026,0,12,13.88,Yes,Yes,Fiber Optic,8,Month-to-Month,Bank Withdrawal,94.55,1173.55,0,0,166.56,1340.11,5,No,25,5674,
4393-GEADV,Male,54,No,Yes,3,United States,California,Dulzura,32.622999,-116.687855,10,70,39.06,Yes,Yes,Fiber Optic,75,Two Year,Credit Card,114.75,7842.3,0,0,2734.2,10576.5,3,No,72,5035,
8486-AYEQH,Female,30,No,No,0,United States,California,Guatay,32.857946,-116.561917,0,31,38.78,Yes,Yes,Fiber Optic,59,Month-to-Month,Bank Withdrawal,76.05,2227.8,0,0,1202.18,3429.98,5,No,63,2421,
2495-KZNFB,Female,26,No,No,0,United States,California,La Mesa,32.782501,-117.01611,0,33,16.76,Yes,Yes,Fiber Optic,85,Month-to-Month,Bank Withdrawal,90.65,2989.6,0,0,553.08,3542.68,4,No,44,4460,
4560-WQAQW,Female,62,No,No,0,United States,California,Mount Laguna,32.830852,-116.444601,0,59,28.32,Yes,Yes,DSL,9,One Year,Bank Withdrawal,68.7,4070.95,0,150,1670.88,5891.83,3,No,29,4244,
4274-DRSQT,Female,33,No,No,0,United States,California,Potrero,32.619465,-116.593605,0,66,31.93,Yes,Yes,Fiber Optic,15,One Year,Bank Withdrawal,88.9,6000.1,0,0,2107.38,8107.48,5,No,27,5868,
2027-DNKIV,Male,28,No,Yes,3,United States,California,Spring Valley,32.726627,-116.994608,1,37,35.67,No,Yes,DSL,76,One Year,Credit Card,58.75,2203.1,0,0,1319.79,3522.89,4,No,31,3483,
2885-HIJDH,Male,47,No,Yes,3,United States,California,Tecate,32.587557,-116.636816,9,69,26.35,Yes,Yes,DSL,53,Two Year,Bank Withdrawal,86.9,6194.1,0,0,1818.15,8012.25,3,No,49,4667,
5424-RLQLC,Male,36,No,No,0,United States,California,Bonsall,33.290907,-117.202895,0,10,1.48,No,Yes,DSL,25,Month-to-Month,Credit Card,59.65,638.95,0,90,14.8,743.75,3,No,20,2385,
6507-DTJZV,Male,50,No,No,1,United States,California,Cardiff By The Sea,33.015866,-117.272254,0,13,30.19,No,Yes,DSL,17,Month-to-Month,Credit Card,66.4,831.75,0,0,392.47,1224.22,5,No,43,3660,
7673-BQGKU,Female,64,No,Yes,3,United States,California,Carlsbad,33.098018,-117.258203,6,69,11.47,No,No,None,0,Two Year,Bank Withdrawal,20.15,1337.5,0,0,791.43,2128.93,4,No,23,4554,
2725-IWWBA,Male,52,No,Yes,2,United States,California,El Cajon,32.79697,-116.969082,9,46,38.45,No,Yes,DSL,15,One Year,Credit Card,56.9,2560.1,0,0,1768.7,4328.8,4,No,44,4258,
1061-PNTHC,Female,36,No,Yes,2,United States,California,Encinitas,33.054579,-117.25665,5,56,13.94,Yes,Yes,Fiber Optic,11,Month-to-Month,Credit Card,109.6,5953,0,0,780.64,6733.64,3,No,67,5012,
0394-YONDK,Male,28,No,Yes,3,United States,California,Escondido,33.081478,-117.033814,0,70,1.22,Yes,No,None,0,Two Year,Credit Card,25.15,1790.15,0,0,85.4,1875.55,3,No,39,5114,
6574-MCOEH,Female,47,No,Yes,2,United States,California,Escondido,33.21846,-117.116916,2,33,31.59,Yes,Yes,Cable,18,One Year,Bank Withdrawal,79.15,2531.4,0,20,1042.47,3593.87,5,No,73,3555,
7399-QHBJS,Female,56,No,Yes,3,United States,California,Escondido,33.141265,-116.967221,8,72,22.62,Yes,Yes,Cable,27,Two Year,Credit Card,66.75,4760.3,0,0,1628.64,6388.94,3,No,65,6063,
0997-YTLNY,Female,59,No,No,2,United States,California,Escondido,33.079834,-117.134275,0,19,4.03,No,Yes,Cable,26,Month-to-Month,Credit Card,48.8,953.65,0,0,76.57,1030.22,3,No,74,3749,
9479-HYNYL,Female,48,No,Yes,0,United States,California,La Jolla,32.853743,-117.25034,8,71,43.61,No,Yes,Cable,27,Two Year,Credit Card,80.7,5705.05,0,0,3096.31,8801.36,5,No,24,5617,
9708-KFDBY,Male,29,No,No,0,United States,California,Oceanside,33.351059,-117.420557,0,1,7.32,No,No,None,0,Month-to-Month,Credit Card,20.55,20.55,0,0,7.32,27.87,4,No,28,4801,
3642-GKTCT,Female,58,No,No,0,United States,California,Oceanside,33.254497,-117.285879,0,61,5.55,Yes,Yes,Fiber Optic,7,One Year,Credit Card,115.1,6993.65,0,0,338.55,7332.2,4,No,53,4785,
0774-RMNUW,Female,44,No,Yes,1,United States,California,Pala,33.384345,-117.072619,6,71,0,No,Yes,Cable,19,Two Year,Bank Withdrawal,59.7,4122.65,0,0,0,4122.65,4,No,63,6420,
1334-PDUKM,Female,48,No,Yes,0,United States,California,Palomar Mountain,33.309852,-116.823091,5,68,9.76,Yes,Yes,Fiber Optic,15,One Year,Credit Card,86.45,5762.95,0,150,663.68,6576.63,5,No,39,4480,
0756-MPZRL,Male,35,No,No,0,United States,California,Pauma Valley,33.313828,-116.940501,0,46,0,No,Yes,DSL,18,One Year,Credit Card,33.7,1537.85,0,0,0,1537.85,3,No,22,3007,
2242-MFOTG,Male,29,No,No,0,United States,California,Poway,32.984395,-117.013454,0,33,25.71,Yes,Yes,Fiber Optic,48,One Year,Bank Withdrawal,80.1,2603.3,0,0,848.43,3451.73,4,No,54,3957,
2927-CVULT,Female,64,No,Yes,1,United States,California,Ramona,33.044541,-116.833922,1,53,28.36,Yes,Yes,Fiber Optic,17,Two Year,Bank Withdrawal,104.05,5566.4,0,0,1503.08,7069.48,3,No,43,4190,
8745-PVESG,Female,44,No,No,0,United States,California,Rancho Santa Fe,33.012751,-117.200617,0,57,0,No,Yes,DSL,24,One Year,Credit Card,41.1,2258.25,0,0,0,2258.25,4,No,41,5281,
7647-GYYKX,Female,48,No,Yes,4,United States,California,San Marcos,33.162624,-117.170863,1,54,41.93,No,No,None,0,Two Year,Bank Withdrawal,20.35,1092.35,0,0,2264.22,3356.57,3,No,79,5646,
9700-ISPUP,Female,59,No,Yes,1,United States,California,Valley Center,33.25283,-116.986079,1,10,25.89,No,Yes,DSL,22,Month-to-Month,Bank Withdrawal,65.5,616.9,0,0,258.9,875.8,5,No,44,3137,
9839-ETQOE,Male,41,No,No,2,United States,California,Vista,33.17494,-117.242761,0,43,0,No,Yes,DSL,25,Month-to-Month,Bank Withdrawal,40.45,1912.85,0,0,0,1912.85,3,No,72,3176,
9027-TMATR,Female,42,No,Yes,0,United States,California,Warner Springs,33.323705,-116.626907,1,43,38.53,No,Yes,DSL,27,Two Year,Bank Withdrawal,78.8,3460.3,24.9,0,1656.79,5092.19,4,No,24,3972,
1941-HOSAM,Male,20,No,Yes,3,United States,California,San Diego,32.72523,-117.171346,1,1,24.33,No,Yes,Fiber Optic,59,Month-to-Month,Bank Withdrawal,90.1,90.1,0,0,24.33,114.43,3,No,47,4142,
9110-HSGTV,Female,46,No,No,0,United States,California,San Diego,32.716007,-117.117462,0,69,25.73,No,Yes,DSL,22,Two Year,Credit Card,82.45,5555.3,15.38,0,1775.37,7315.29,3,No,80,4631,
0704-VCUMB,Female,64,No,Yes,0,United States,California,San Diego,32.747484,-117.166877,1,61,10.94,No,No,None,0,Two Year,Credit Card,20.25,1278.8,5.15,0,667.34,1940.99,3,No,55,5974,
6171-ZTVYB,Male,42,No,Yes,0,United States,California,San Diego,32.741499,-117.127409,1,43,26.1,Yes,Yes,DSL,17,Month-to-Month,Bank Withdrawal,66.25,2907.35,6.41,0,1122.3,4023.24,3,No,29,2168,
1935-IMVBB,Male,43,No,Yes,0,United States,California,San Diego,32.741852,-117.243453,1,56,3.79,No,Yes,Fiber Optic,14,Month-to-Month,Credit Card,89.7,4952.95,41.66,0,212.24,5123.53,4,No,49,5955,
2535-PBCGC,Female,21,No,Yes,0,United States,California,San Diego,32.774046,-117.142454,5,70,0,No,Yes,Cable,46,Two Year,Bank Withdrawal,64.55,4504.9,46.06,0,0,4458.84,3,No,30,4858,
1470-PSXNM,Male,27,No,Yes,2,United States,California,San Diego,32.76501,-117.19938,7,49,36.08,Yes,Yes,Fiber Optic,59,One Year,Bank Withdrawal,93.65,4520.15,33.13,0,1767.92,6254.94,3,No,65,5542,
2498-XLDZR,Female,26,No,Yes,1,United States,California,San Diego,32.697098,-117.116587,1,32,19.76,No,Yes,DSL,59,Two Year,Credit Card,73.6,2316.85,12.66,0,632.32,2936.51,4,No,42,4343,
5338-YHWYT,Male,45,No,No,1,United States,California,San Diego,32.762506,-117.07245,0,37,49.99,No,Yes,Cable,27,Two Year,Credit Card,61.45,2302.35,48.79,110,1849.63,4213.19,3,No,77,5447,
7718-UPSKJ,Female,59,No,Yes,0,United States,California,San Diego,32.765299,-117.122565,9,69,24.17,No,Yes,Fiber Optic,5,One Year,Credit Card,106.4,7251.9,3.59,0,1667.73,8916.04,4,No,26,4328,
8731-WBBMB,Female,26,No,Yes,0,United States,California,San Diego,32.825086,-117.199424,7,26,11.23,No,Yes,Cable,48,Month-to-Month,Bank Withdrawal,81.9,2078.55,44.86,0,291.98,2325.67,4,No,55,3350,
1448-CYWKC,Female,61,No,Yes,3,United States,California,Coronado,32.68674,-117.186612,2,58,43.01,Yes,Yes,Fiber Optic,30,One Year,Credit Card,105.2,6225.4,34.83,0,2494.58,8685.15,4,No,59,4605,
7901-IIDQV,Male,28,No,No,0,United States,California,San Diego,32.802959,-117.027095,0,24,7.52,Yes,Yes,Cable,85,One Year,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,1394.31,3,No,51,3398,
2690-DVRVK,Male,27,No,Yes,2,United States,California,San Diego,32.807867,-117.060993,1,5,41.21,No,No,None,0,One Year,Bank Withdrawal,20.55,99.45,0,0,206.05,305.5,3,No,54,3629,
1270-XKUCC,Female,24,No,Yes,1,United States,California,San Diego,32.85723,-117.209774,1,30,12.85,No,No,None,0,Two Year,Credit Card,19.7,599.25,49.79,0,385.5,934.96,3,No,38,5045,
0334-ZFJSR,Female,41,No,Yes,0,United States,California,San Diego,32.808814,-117.134694,0,55,35.38,Yes,Yes,Cable,13,One Year,Credit Card,66.05,3462.1,44.53,150,1945.9,5513.47,4,No,68,5501,
5583-EJXRD,Male,19,No,Yes,2,United States,California,San Diego,33.017518,-117.118456,1,44,0,No,Yes,Cable,59,Two Year,Credit Card,54.05,2375.2,47.45,0,0,2327.75,4,No,68,4896,
4565-EVZMJ,Female,55,No,No,0,United States,California,San Diego,33.000269,-117.072093,0,47,26.35,No,Yes,Cable,5,One Year,Credit Card,58.9,2813.05,0,0,1238.45,4051.5,4,No,40,5774,
3327-YBAKM,Female,31,No,Yes,0,United States,California,San Diego,32.89325,-117.087091,10,64,19.22,No,Yes,Fiber Optic,21,One Year,Credit Card,96.9,6314.35,13.37,0,1230.08,7531.06,3,No,55,5369,
9441-QHEVC,Male,61,No,No,0,United States,California,San Diego,32.677716,-117.047666,0,1,44.22,No,No,None,0,Month-to-Month,Credit Card,19.1,19.1,0,0,44.22,63.32,4,No,30,2091,
6705-LNMDD,Male,38,No,No,0,United States,California,San Diego,32.578103,-117.012975,0,20,49.81,No,Yes,DSL,4,Month-to-Month,Credit Card,50,1003.05,2.81,0,996.2,1996.44,3,No,46,5741,
2580-ASVVY,Female,23,No,Yes,0,United States,California,San Ysidro,32.555828,-117.040073,1,37,0,No,Yes,DSL,27,Two Year,Bank Withdrawal,45.4,1593.1,44.13,0,0,1548.97,4,No,33,4051,
3370-GQEAL,Male,63,No,Yes,2,United States,California,Indio,33.713891,-116.237257,9,30,21.72,Yes,Yes,Fiber Optic,19,Month-to-Month,Bank Withdrawal,85.45,2509.95,23.13,120,651.6,3258.42,3,No,21,3409,
5032-USPKF,Female,57,No,No,0,United States,California,Indio,33.752938,-116.230055,0,38,25.11,Yes,Yes,DSL,13,One Year,Bank Withdrawal,84.1,3187.65,0,0,954.18,4141.83,3,No,78,2604,
4254-QPEDE,Female,22,No,Yes,0,United States,California,Banning,33.936298,-116.849577,3,52,0,No,Yes,DSL,52,Two Year,Credit Card,66.25,3330.1,0,0,0,3330.1,4,No,23,4275,
6283-GITPX,Male,20,No,No,3,United States,California,Beaumont,33.946982,-116.977672,0,71,4.76,No,Yes,DSL,52,Two Year,Credit Card,76.9,5522.7,0,0,337.96,5860.66,3,No,26,4633,
0771-CHWSK,Male,56,No,No,0,United States,California,Brawley,33.03933,-115.191857,0,66,45.57,Yes,Yes,DSL,11,Two Year,Credit Card,74.6,4798.4,0,0,3007.62,7806.02,3,No,78,4838,
9788-HNGUT,Male,45,No,Yes,0,United States,California,Cabazon,33.929812,-116.76058,9,72,17.87,Yes,Yes,Fiber Optic,3,Two Year,Credit Card,116.95,8594.4,0,0,1286.64,9881.04,3,No,78,5949,
9495-REDIY,Male,56,No,No,2,United States,California,Calexico,32.690654,-115.431225,0,25,0,No,Yes,DSL,18,One Year,Credit Card,40.65,970.55,0,0,0,970.55,3,No,29,5079,
